Point,timeStamp,Arduino,ADSReference,ADSReferenceVoltage,ads,ADSVoltage,ADSGain,Multimeter
1,2024-03-06 11:06:54,62,16975,1.059782341990417,938,0.05881429486983856,2,0.06696
2,2024-03-06 11:06:55,120,16954,1.0595323343607899,1919,0.12019116794335764,2,0.12804
3,2024-03-06 11:06:57,8,16944,1.059157322916349,25,0.0018750572222052675,2,0.062186
1,2024-03-06 11:07:54,44,16950,1.0600948515274515,626,0.03912619403668325,2,0.027826
2,2024-03-06 11:07:55,120,16971,1.0602823572496718,1911,0.11950364696188238,2,0.12804
3,2024-03-06 11:07:57,10,16949,1.0592823267311624,28,0.0018750572222052675,2,0.004354
1,2024-03-06 11:08:54,41,16952,1.059469832453383,616,0.03837617114780114,2,0.009796
2,2024-03-06 11:09:06,118,16952,1.0603448591570788,1908,0.12025366985076448,2,0.12783
3,2024-03-06 11:09:08,5,16946,1.059157322916349,31,0.0014375438703573718,2,0.057282
1,2024-03-06 11:09:54,41,16975,1.0593448286385694,622,0.039063692129276406,2,0.031878
2,2024-03-06 11:09:55,119,16953,1.059469832453383,1910,0.11962865077669607,2,0.12782
3,2024-03-06 11:09:57,7,16946,1.0592198248237557,26,0.0015625476851710562,2,0.055822
1,2024-03-06 11:10:54,43,16969,1.0603448591570788,665,0.04131376079592273,2,0.019632
2,2024-03-06 11:10:55,120,16959,1.0600323496200446,1937,0.11912863551744134,2,0.12761
3,2024-03-06 11:10:57,6,16944,1.0594073305459761,23,0.001750053407391583,2,0.028618
1,2024-03-06 11:11:54,45,16951,1.0594073305459761,692,0.04343882564775537,2,0.05164
2,2024-03-06 11:11:55,120,16951,1.0595323343607899,1905,0.11912863551744134,2,0.14016
3,2024-03-06 11:11:57,6,16970,1.0602823572496718,30,0.002937589648121586,2,0.060612
1,2024-03-06 11:12:54,46,16950,1.0592198248237557,698,0.04350132755516221,2,0.05202
2,2024-03-06 11:12:55,120,16948,1.0592823267311624,1904,0.11906613361003449,2,0.12756
3,2024-03-06 11:12:57,4,16955,1.0602823572496718,39,0.0018750572222052675,2,0.056282
1,2024-03-06 11:13:54,48,16950,1.0593448286385694,708,0.04425135044404431,2,0.05248
2,2024-03-06 11:13:55,119,16950,1.059782341990417,1939,0.1189411297952208,2,0.12737
3,2024-03-06 11:13:57,5,16949,1.0601573534348583,33,0.00250007629627369,2,0.057032
1,2024-03-06 11:14:54,44,16951,1.0594073305459761,654,0.04081374553666799,2,0.019422
2,2024-03-06 11:14:55,119,16956,1.0594073305459761,1899,0.11931614123966186,2,0.12724
3,2024-03-06 11:14:57,12,16963,1.0589073152867214,29,0.0015625476851710562,2,0.030262
1,2024-03-06 11:15:54,46,16947,1.0592823267311624,689,0.04312631611072116,2,0.05129
2,2024-03-06 11:15:55,120,16949,1.0596573381756036,1898,0.1189411297952208,2,0.12728
3,2024-03-06 11:15:57,6,16947,1.0592823267311624,32,0.001750053407391583,2,0.004796
1,2024-03-06 11:16:54,46,16955,1.0595323343607899,684,0.04331382183294168,2,0.05158
2,2024-03-06 11:16:55,120,16950,1.0593448286385694,1895,0.11881612598040713,2,0.12701
3,2024-03-06 11:16:57,4,16962,1.0595948362681966,31,0.002125064851832637,2,0.055752
1,2024-03-06 11:17:54,45,16967,1.0594073305459761,696,0.04331382183294168,2,0.05156
2,2024-03-06 11:17:55,119,16947,1.0592823267311624,1893,0.11825360881374554,2,0.12682
3,2024-03-06 11:17:57,8,16945,1.059094821008942,26,0.001750053407391583,2,0.054242
1,2024-03-06 11:18:54,48,16964,1.0597198400830106,712,0.045563890499588,2,0.05318
2,2024-03-06 11:18:55,118,16949,1.0592823267311624,1895,0.11831611072115238,2,0.12679
3,2024-03-06 11:18:57,7,16945,1.059844843897824,27,0.002937589648121586,2,0.038722
1,2024-03-06 11:19:54,50,16953,1.0597198400830106,745,0.04575139622180852,2,0.0542
2,2024-03-06 11:19:55,118,16953,1.0615948973052156,1907,0.11837861262855923,2,0.12692
3,2024-03-06 11:19:57,7,16960,1.059032319101535,25,0.0019375591296121098,2,0.008424
1,2024-03-06 11:20:54,57,16949,1.059844843897824,748,0.04662642292550432,2,0.05495
2,2024-03-06 11:20:55,119,16969,1.0600323496200446,1892,0.11900363170262765,2,0.12884
3,2024-03-06 11:20:57,7,16947,1.0593448286385694,30,0.0015000457777642141,2,0.009786
1,2024-03-06 11:21:54,50,16966,1.0597198400830106,757,0.047313943906979586,2,0.05499
2,2024-03-06 11:21:55,118,16949,1.059157322916349,1891,0.11787859736930449,2,0.1265
3,2024-03-06 11:21:57,6,16946,1.059032319101535,26,0.002000061037018952,2,0.056032
1,2024-03-06 11:22:54,48,16948,1.0592198248237557,734,0.045813898129215366,2,0.05415
2,2024-03-06 11:22:55,118,16953,1.0599698477126378,1882,0.11781609546189764,2,0.1263
3,2024-03-06 11:22:57,6,16949,1.0605323648792992,39,0.0031250953703421125,2,0.045412
1,2024-03-06 11:23:54,49,16952,1.0599698477126378,742,0.04737644581438642,2,0.05491
2,2024-03-06 11:23:55,118,16953,1.0595323343607899,1886,0.11781609546189764,2,0.12616
3,2024-03-06 11:23:57,5,16954,1.059094821008942,36,0.002750083925901059,2,0.03646
1,2024-03-06 11:24:54,50,16950,1.0595323343607899,745,0.04668892483291116,2,0.05507
2,2024-03-06 11:24:55,119,16969,1.0604698629718923,1880,0.11850361644337291,2,0.12602
3,2024-03-06 11:24:57,11,16947,1.059094821008942,28,0.0014375438703573718,2,0.009406
1,2024-03-06 11:25:54,49,16948,1.059469832453383,746,0.047313943906979586,2,0.05496
2,2024-03-06 11:25:55,118,16948,1.059157322916349,1881,0.11812860499893187,2,0.12607
3,2024-03-06 11:25:57,8,16954,1.0600323496200446,24,0.002125064851832637,2,0.057492
1,2024-03-06 11:26:54,49,16955,1.0594073305459761,760,0.04725144199957274,2,0.05519
2,2024-03-06 11:26:55,118,16965,1.0592823267311624,1880,0.11756608783227027,2,0.12597
3,2024-03-06 11:26:57,8,16945,1.059094821008942,26,0.0016250495925778986,2,0.049532
1,2024-03-06 11:27:54,50,16953,1.0595948362681966,774,0.04931400494399854,2,0.05705
2,2024-03-06 11:27:55,118,16950,1.0604698629718923,1888,0.11850361644337291,2,0.12604
3,2024-03-06 11:27:57,6,16945,1.059032319101535,38,0.0020625629444257945,2,0.005898
1,2024-03-06 11:28:54,52,16968,1.0615948973052156,776,0.04856398205511643,2,0.05697
2,2024-03-06 11:28:55,118,16950,1.0595323343607899,1883,0.11769109164708395,2,0.12608
3,2024-03-06 11:28:57,5,16947,1.0603448591570788,30,0.001250038148136845,2,0.011766
1,2024-03-06 11:29:54,50,16952,1.0597198400830106,765,0.04831397442548906,2,0.05647
2,2024-03-06 11:29:55,116,16957,1.061782403027436,1884,0.11750358592486344,2,0.12762
3,2024-03-06 11:29:57,6,16945,1.059907345805231,40,0.0018750572222052675,2,0.058792
1,2024-03-06 11:30:54,46,16950,1.059907345805231,687,0.04325131992553484,2,0.0514
2,2024-03-06 11:30:55,120,16961,1.0593448286385694,1879,0.11725357829523607,2,0.12593
3,2024-03-06 11:30:57,6,16945,1.0589073152867214,25,0.001750053407391583,2,0.060852
1,2024-03-06 11:31:54,47,16954,1.0604073610644857,680,0.042313791314432206,2,0.0505
2,2024-03-06 11:31:55,119,16971,1.0604073610644857,1888,0.11806610309152502,2,0.12582
3,2024-03-06 11:31:57,6,16947,1.0600948515274515,29,0.0015625476851710562,2,0.051722
1,2024-03-06 11:32:54,44,16965,1.0597198400830106,687,0.04206378368480484,2,0.05038
2,2024-03-06 11:32:55,118,16953,1.059469832453383,1875,0.11725357829523607,2,0.12578
3,2024-03-06 11:32:57,7,16947,1.059469832453383,25,0.0019375591296121098,2,0.064726
1,2024-03-06 11:33:54,48,16950,1.0613448896755884,691,0.043063814203314316,2,0.05144
2,2024-03-06 11:33:55,117,16957,1.0600948515274515,1875,0.11706607257301553,2,0.12549
3,2024-03-06 11:33:57,6,16968,1.059844843897824,28,0.0018125553147984254,2,0.061612
1,2024-03-06 11:34:54,47,16949,1.0592823267311624,698,0.04400134281441694,2,0.05174
2,2024-03-06 11:34:55,117,16957,1.0595323343607899,1871,0.11681606494338817,2,0.12548
3,2024-03-06 11:34:57,5,16946,1.0592198248237557,24,0.0015625476851710562,2,0.046052
1,2024-03-06 11:35:54,48,16952,1.0615323953978089,716,0.043938840907010106,2,0.05233
2,2024-03-06 11:35:55,117,16963,1.0601573534348583,1869,0.11662855922116765,2,0.12533
3,2024-03-06 11:35:57,6,16963,1.059907345805231,34,0.002750083925901059,2,0.065498
1,2024-03-06 11:36:54,47,16949,1.059782341990417,723,0.04500137333292642,2,0.05332
2,2024-03-06 11:36:55,118,16948,1.0592823267311624,1873,0.11687856685079501,2,0.12551
3,2024-03-06 11:36:57,11,16952,1.0592198248237557,24,0.001750053407391583,2,0.03648
1,2024-03-06 11:37:54,47,16956,1.0597198400830106,696,0.04293881038850063,2,0.05106
2,2024-03-06 11:37:55,117,16982,1.0592823267311624,1871,0.11687856685079501,2,0.12544
3,2024-03-06 11:37:57,4,16949,1.0592198248237557,25,0.0015625476851710562,2,0.034896
1,2024-03-06 11:38:54,45,16959,1.059844843897824,689,0.04356382946256905,2,0.05144
2,2024-03-06 11:38:55,118,16955,1.0597198400830106,1887,0.11794109927671133,2,0.12538
3,2024-03-06 11:38:57,0,16944,1.0592823267311624,25,0.0018125553147984254,2,0.016526
1,2024-03-06 11:39:54,46,16964,1.0592823267311624,697,0.045501388592181155,2,0.05193
2,2024-03-06 11:39:55,117,16949,1.0593448286385694,1888,0.1170035706656087,2,0.12533
3,2024-03-06 11:39:57,6,16952,1.0597198400830106,34,0.001750053407391583,2,0.051912
1,2024-03-06 11:40:54,45,16955,1.0595323343607899,698,0.04381383709219642,2,0.05217
2,2024-03-06 11:40:55,118,16968,1.0596573381756036,1870,0.11706607257301553,2,0.12531
3,2024-03-06 11:40:57,5,16960,1.0592823267311624,23,0.0021875667592394787,2,0.037488
1,2024-03-06 11:41:54,47,16949,1.0593448286385694,688,0.042876308481093785,2,0.05112
2,2024-03-06 11:41:55,117,16949,1.0599698477126378,1874,0.11694106875820184,2,0.12546
3,2024-03-06 11:41:57,5,16947,1.0595948362681966,30,0.0020625629444257945,2,0.043486
1,2024-03-06 11:42:54,49,16951,1.0595948362681966,753,0.047001434369945375,2,0.05526
2,2024-03-06 11:42:55,118,16955,1.0595323343607899,1885,0.11725357829523607,2,0.12555
3,2024-03-06 11:42:57,8,16947,1.0602823572496718,31,0.002937589648121586,2,0.0189
1,2024-03-06 11:43:54,51,16952,1.0600323496200446,787,0.04806396679586169,2,0.05631
2,2024-03-06 11:43:55,119,16970,1.0596573381756036,1880,0.11762858973967712,2,0.12605
3,2024-03-06 11:43:57,5,16958,1.0601573534348583,45,0.0016250495925778986,2,0.055862
1,2024-03-06 11:44:54,61,16953,1.061782403027436,947,0.05793926816614277,2,0.06685
2,2024-03-06 11:44:55,118,16956,1.0595323343607899,1888,0.11769109164708395,2,0.12655
3,2024-03-06 11:44:57,6,16947,1.0592198248237557,42,0.0014375438703573718,2,0.040248
1,2024-03-06 11:45:54,58,16950,1.0615323953978089,906,0.05668923001800592,2,0.06517
2,2024-03-06 11:45:55,119,16955,1.0600323496200446,1912,0.11944114505447555,2,0.12678
3,2024-03-06 11:45:57,8,16949,1.0593448286385694,29,0.0015625476851710562,2,0.00911
1,2024-03-06 11:46:54,53,16949,1.059469832453383,812,0.050689046906949066,2,0.05924
2,2024-03-06 11:46:55,120,16955,1.0600323496200446,1903,0.11912863551744134,2,0.13304
3,2024-03-06 11:46:57,7,16953,1.0602823572496718,38,0.0018125553147984254,2,0.063292
1,2024-03-06 11:47:54,54,16947,1.0592823267311624,799,0.05012652974028749,2,0.05834
2,2024-03-06 11:47:55,120,16949,1.0595323343607899,1903,0.11950364696188238,2,0.12722
3,2024-03-06 11:47:57,5,16966,1.0597198400830106,36,0.0015000457777642141,2,0.055192
1,2024-03-06 11:48:54,54,16962,1.059844843897824,824,0.05206408886989959,2,0.0597
2,2024-03-06 11:48:55,118,16952,1.0595323343607899,1900,0.11850361644337291,2,0.12714
3,2024-03-06 11:48:57,6,16949,1.0592198248237557,24,0.0018750572222052675,2,0.054362
1,2024-03-06 11:49:54,53,16952,1.0595948362681966,827,0.051876583147679074,2,0.05992
2,2024-03-06 11:49:55,119,16955,1.060657368694113,1902,0.11944114505447555,2,0.12707
3,2024-03-06 11:49:57,5,16953,1.0594073305459761,22,0.0018125553147984254,2,0.037838
1,2024-03-06 11:50:54,53,16953,1.0593448286385694,806,0.05018903164769433,2,0.05837
2,2024-03-06 11:50:55,120,16950,1.0594073305459761,1895,0.11856611835077975,2,0.1271
3,2024-03-06 11:50:57,7,17014,1.059157322916349,30,0.0019375591296121098,2,0.022386
1,2024-03-06 11:51:54,53,16968,1.0595948362681966,823,0.05131406598101749,2,0.05911
2,2024-03-06 11:51:55,120,16952,1.0600948515274515,1896,0.1205661793877987,2,0.12956
3,2024-03-06 11:51:57,5,16949,1.0593448286385694,29,0.0018750572222052675,2,0.058102
1,2024-03-06 11:52:54,57,16969,1.059469832453383,864,0.054939176610614336,2,0.06206
2,2024-03-06 11:52:55,117,16959,1.0595948362681966,1899,0.11869112216559344,2,0.12723
3,2024-03-06 11:52:57,6,16947,1.0593448286385694,25,0.0019375591296121098,2,0.058772
1,2024-03-06 11:53:54,58,16949,1.0603448591570788,880,0.05500167851802118,2,0.06364
2,2024-03-06 11:53:55,118,16972,1.0627824335459457,1897,0.11925363933225502,2,0.12715
3,2024-03-06 11:53:57,6,16953,1.0596573381756036,39,0.0015000457777642141,2,0.065388
1,2024-03-06 11:54:54,59,16967,1.0614698934904019,930,0.05800177007354961,2,0.06556
2,2024-03-06 11:54:55,119,16973,1.059907345805231,1895,0.1186286202581866,2,0.12711
3,2024-03-06 11:54:57,6,16944,1.0592823267311624,30,0.0018750572222052675,2,0.00296
1,2024-03-06 11:55:54,57,16953,1.059469832453383,882,0.054814172795800656,2,0.06331
2,2024-03-06 11:55:55,119,16958,1.0595323343607899,1901,0.11919113742484817,2,0.12864
3,2024-03-06 11:55:57,6,16947,1.0592823267311624,29,0.0018750572222052675,2,0.057932
1,2024-03-06 11:56:54,58,16949,1.059844843897824,891,0.05575170140690329,2,0.06414
2,2024-03-06 11:56:55,119,16966,1.0604073610644857,1919,0.11925363933225502,2,0.12734
3,2024-03-06 11:56:57,7,16950,1.0594073305459761,40,0.0015000457777642141,2,0.057002
1,2024-03-06 11:57:54,61,16955,1.0595323343607899,914,0.05693923764763329,2,0.06485
2,2024-03-06 11:57:55,119,16955,1.0595948362681966,1899,0.11925363933225502,2,0.12734
3,2024-03-06 11:57:57,6,16953,1.059157322916349,30,0.0023750724814600053,2,0.043482
1,2024-03-06 11:58:54,59,16951,1.0599698477126378,928,0.05743925290688803,2,0.06554
2,2024-03-06 11:58:55,119,16950,1.059469832453383,1900,0.1189411297952208,2,0.1274
3,2024-03-06 11:58:57,5,16950,1.059032319101535,35,1.0594073305459761,2,0.06304
1,2024-03-06 11:59:54,34,16965,1.0592823267311624,490,0.030688436536759543,2,0.047856
2,2024-03-06 11:59:55,118,16956,1.0609698782311472,1881,0.11900363170262765,2,0.22411
3,2024-03-06 11:59:57,12,16967,1.0595948362681966,30,0.0016875514999847407,2,0.038948
1,2024-03-06 12:00:54,37,16960,1.060657368694113,547,0.03443855098117008,2,0.007486
2,2024-03-06 12:00:55,119,16950,1.059469832453383,1902,0.11875362407300029,2,0.12731
3,2024-03-06 12:00:57,6,16946,1.059157322916349,25,0.0018125553147984254,2,0.037008
1,2024-03-06 12:01:54,39,16969,1.0595323343607899,581,0.03612610248115482,2,0.005766
2,2024-03-06 12:01:55,120,16964,1.0607198706015197,1915,0.11900363170262765,2,0.12727
3,2024-03-06 12:01:57,6,16945,1.059157322916349,30,0.0015000457777642141,2,0.035278
1,2024-03-06 12:02:54,38,16954,1.0605948667867062,568,0.03562608722190009,2,0.046012
2,2024-03-06 12:02:55,120,16952,1.0604073610644857,1904,0.11912863551744134,2,0.12732
3,2024-03-06 12:02:57,6,16970,1.060219855342265,43,0.002125064851832637,2,0.042122
1,2024-03-06 12:03:54,38,16947,1.059469832453383,558,0.036063600573747974,2,0.00055
2,2024-03-06 12:03:55,119,16952,1.0595323343607899,1904,0.11887862788781396,2,0.12728
3,2024-03-06 12:03:57,6,16949,1.0595323343607899,35,0.0015000457777642141,2,0.04653
1,2024-03-06 12:04:54,38,16965,1.0604698629718923,556,0.03487606433301798,2,0.007036
2,2024-03-06 12:04:55,120,16952,1.0595323343607899,1903,0.1189411297952208,2,0.12745
3,2024-03-06 12:04:57,9,16963,1.0595948362681966,38,0.002125064851832637,2,0.037578
1,2024-03-06 12:05:54,37,16952,1.0595948362681966,555,0.034813562425611136,2,0.007646
2,2024-03-06 12:05:55,119,16957,1.0597198400830106,1904,0.11900363170262765,2,0.12745
3,2024-03-06 12:05:57,8,16973,1.0604073610644857,27,0.0015625476851710562,2,0.037988
1,2024-03-06 12:06:54,38,16950,1.0604698629718923,566,0.035563585314493246,2,0.059822
2,2024-03-06 12:06:55,120,16967,1.0605948667867062,1902,0.11881612598040713,2,0.12737
3,2024-03-06 12:06:57,7,16944,1.059032319101535,25,0.0016875514999847407,2,0.018772
1,2024-03-06 12:07:54,40,16957,1.0595323343607899,585,0.036376110110782185,2,0.03508
2,2024-03-06 12:07:55,122,16964,1.059782341990417,1901,0.11969115268410291,2,0.12732
3,2024-03-06 12:07:57,5,16948,1.0592198248237557,28,0.0018125553147984254,2,0.060564
1,2024-03-06 12:08:54,38,16949,1.0603448591570788,555,0.03575109103671377,2,0.026946
2,2024-03-06 12:08:55,120,16951,1.0595323343607899,1902,0.11900363170262765,2,0.1274
3,2024-03-06 12:08:57,6,16961,1.0603448591570788,31,0.0015625476851710562,2,0.037408
1,2024-03-06 12:09:54,39,16950,1.0594073305459761,583,0.03631360820337534,2,0.008806
2,2024-03-06 12:09:55,121,16959,1.0595948362681966,1904,0.11906613361003449,2,0.12761
3,2024-03-06 12:09:57,6,16947,1.0592198248237557,29,0.003250099185155797,2,0.038898
1,2024-03-06 12:10:54,39,16957,1.0592823267311624,571,0.035688589129306926,2,0.004346
2,2024-03-06 12:10:55,120,16953,1.059469832453383,1922,0.11969115268410291,2,0.12758
3,2024-03-06 12:10:57,5,16959,1.059157322916349,27,0.0028125858333079012,2,0.051902
1,2024-03-06 12:11:54,39,16986,1.059907345805231,569,0.0355010834070864,2,0.006862
2,2024-03-06 12:11:55,120,16951,1.059469832453383,1907,0.11994116031373028,2,0.12757
3,2024-03-06 12:11:57,5,16945,1.059094821008942,23,0.002125064851832637,2,0.020898
1,2024-03-06 12:12:54,22,16969,1.061157383953368,175,0.01112533951841792,2,0.028306
2,2024-03-06 12:12:55,117,16954,1.0595323343607899,1876,0.11756608783227027,2,0.12589
3,2024-03-06 12:12:57,6,16946,1.059094821008942,28,0.001750053407391583,2,0.040458
1,2024-03-06 12:13:54,24,16969,1.0596573381756036,309,0.019563097018341625,2,0.003356
2,2024-03-06 12:13:55,118,16955,1.0599698477126378,1880,0.11725357829523607,2,0.12574
3,2024-03-06 12:13:57,13,16959,1.0604073610644857,45,0.0023750724814600053,2,0.039228
1,2024-03-06 12:14:54,26,16952,1.0594073305459761,347,0.021188146610919525,2,0.001426
2,2024-03-06 12:14:55,118,16956,1.0595948362681966,1875,0.11737858211004976,2,0.1257
3,2024-03-06 12:14:57,1,16950,1.0594073305459761,27,0.001750053407391583,2,0.039908
1,2024-03-06 12:16:05,25,16956,1.0278438673055208,347,0.020625629444257942,2,0.041156
2,2024-03-06 12:16:07,118,16966,1.0596573381756036,1877,0.11719107638782922,2,0.12579
3,2024-03-06 12:16:08,2,16957,1.0604073610644857,39,0.0018125553147984254,2,0.020958
1,2024-03-06 12:16:54,24,16949,1.059469832453383,319,0.019813104647968992,2,0.055634
2,2024-03-06 12:16:55,118,16969,1.0596573381756036,1883,0.11737858211004976,2,0.12583
3,2024-03-06 12:16:57,6,16950,1.0595323343607899,22,0.0026250801110873747,2,0.012024
1,2024-03-06 12:17:54,19,16956,1.0596573381756036,243,0.015062959685048982,2,0.016596
2,2024-03-06 12:17:55,123,16962,1.059844843897824,1879,0.1177535935544908,2,0.12598
3,2024-03-06 12:17:57,37,16965,1.0592823267311624,44,0.0016875514999847407,2,0.036478
1,2024-03-06 12:18:54,21,16955,1.0607198706015197,296,0.017688039796136357,2,0.064242
2,2024-03-06 12:18:55,118,16953,1.0596573381756036,1881,0.11756608783227027,2,0.12601
3,2024-03-06 12:18:57,25,16947,1.059157322916349,28,0.0015000457777642141,2,0.040278
1,2024-03-06 12:19:54,20,16952,1.059907345805231,276,0.017063020722067935,2,0.055802
2,2024-03-06 12:19:55,117,16973,1.059782341990417,1896,0.11744108401745659,2,0.12601
3,2024-03-06 12:19:57,5,16965,1.0595948362681966,26,0.0018125553147984254,2,0.050732
1,2024-03-06 12:20:54,47,16968,1.0601573534348583,735,0.046563921018097476,2,0.05441
2,2024-03-06 12:20:55,117,16956,1.0596573381756036,1886,0.11850361644337291,2,0.12597
3,2024-03-06 12:20:57,8,16948,1.0592823267311624,27,0.002000061037018952,2,0.012384
1,2024-03-06 12:21:54,48,16965,1.0604698629718923,740,0.046751426740318,2,0.05448
2,2024-03-06 12:21:55,118,16951,1.0595323343607899,1883,0.11744108401745659,2,0.12588
3,2024-03-06 12:21:57,7,16951,1.0592823267311624,27,0.0015625476851710562,2,0.008716
1,2024-03-06 12:22:54,52,16959,1.0596573381756036,788,0.04918900112918485,2,0.05888
2,2024-03-06 12:22:55,117,16956,1.059907345805231,1891,0.11837861262855923,2,0.12586
3,2024-03-06 12:22:57,7,16970,1.0599698477126378,22,0.0015000457777642141,2,0.057112
1,2024-03-06 12:23:54,49,16954,1.0595948362681966,760,0.04737644581438642,2,0.05586
2,2024-03-06 12:23:55,119,16971,1.0595948362681966,1879,0.11737858211004976,2,0.12584
3,2024-03-06 12:23:57,13,16984,1.0604073610644857,36,0.0014375438703573718,2,0.053302
1,2024-03-06 12:24:54,50,16957,1.0601573534348583,765,0.04781395916623432,2,0.05501
2,2024-03-06 12:24:55,117,16955,1.0596573381756036,1877,0.11744108401745659,2,0.12581
3,2024-03-06 12:24:57,6,16951,1.059469832453383,37,0.0018750572222052675,2,0.002178
1,2024-03-06 12:25:54,49,16952,1.059469832453383,717,0.04481386761070589,2,0.0534
2,2024-03-06 12:25:55,113,16958,1.059782341990417,1877,0.11719107638782922,2,0.12577
3,2024-03-06 12:25:57,4,16949,1.0602823572496718,24,0.0019375591296121098,2,0.035884
1,2024-03-06 12:26:54,47,16967,1.0595948362681966,712,0.044626361888485365,2,0.0526
2,2024-03-06 12:26:55,118,16973,1.0597198400830106,1878,0.11837861262855923,2,0.12585
3,2024-03-06 12:26:57,7,16952,1.059469832453383,32,0.0016250495925778986,2,0.062312
1,2024-03-06 12:27:54,49,16953,1.0597198400830106,758,0.04643891720328379,2,0.05474
2,2024-03-06 12:27:55,117,16977,1.059844843897824,1891,0.11806610309152502,2,0.12581
3,2024-03-06 12:27:57,5,16953,1.059782341990417,33,0.003500106814783166,2,0.056992
1,2024-03-06 12:28:54,50,16949,1.0594073305459761,768,0.04781395916623432,2,0.05641
2,2024-03-06 12:28:55,120,16957,1.060219855342265,1907,0.11712857448042238,2,0.12571
3,2024-03-06 12:28:57,5,16969,1.059782341990417,29,0.0025625782036805323,2,0.050642
1,2024-03-06 12:29:54,50,16955,1.060657368694113,761,0.04831397442548906,2,0.05614
2,2024-03-06 12:29:55,119,16985,1.0607823725089267,1875,0.11744108401745659,2,0.12584
3,2024-03-06 12:29:57,14,16960,1.0597198400830106,31,0.0018750572222052675,2,0.016478
1,2024-03-06 12:30:54,60,16953,1.0595948362681966,915,0.056814233832819604,2,0.06751
2,2024-03-06 12:30:55,117,16970,1.0615948973052156,1878,0.11744108401745659,2,0.12584
3,2024-03-06 12:30:57,5,16946,1.059157322916349,42,0.0016875514999847407,2,0.021456
1,2024-03-06 12:31:54,49,16952,1.0593448286385694,715,0.045813898129215366,2,0.05239
2,2024-03-06 12:31:55,122,16950,1.0594073305459761,1877,0.11750358592486344,2,0.12585
3,2024-03-06 12:31:57,6,16969,1.059469832453383,43,0.0019375591296121098,2,0.058602
1,2024-03-06 12:32:54,50,16974,1.0596573381756036,790,0.04781395916623432,2,0.05632
2,2024-03-06 12:32:55,118,16950,1.0595323343607899,1885,0.11750358592486344,2,0.12591
3,2024-03-06 12:32:57,7,16955,1.059157322916349,49,0.0015625476851710562,2,0.053292
1,2024-03-06 12:33:54,54,16956,1.0597198400830106,803,0.05031403546250801,2,0.05963
2,2024-03-06 12:33:55,118,16952,1.0596573381756036,1877,0.11725357829523607,2,0.12581
3,2024-03-06 12:33:57,7,16950,1.0593448286385694,24,0.0018125553147984254,2,0.038192
1,2024-03-06 12:34:54,50,16981,1.0603448591570788,743,0.045938901944029054,2,0.05397
2,2024-03-06 12:34:55,116,16957,1.0602823572496718,1876,0.11837861262855923,2,0.1258
3,2024-03-06 12:34:57,7,16953,1.0601573534348583,30,0.0016875514999847407,2,0.055434
1,2024-03-06 12:35:54,49,16955,1.0605323648792992,757,0.047438947721793266,2,0.05561
2,2024-03-06 12:35:55,118,16961,1.0601573534348583,1906,0.11819110690633869,2,0.12615
3,2024-03-06 12:35:57,6,16952,1.059469832453383,30,0.0015000457777642141,2,0.060132
1,2024-03-06 12:36:54,50,16954,1.0616573992126226,795,0.05012652974028749,2,0.05896
2,2024-03-06 12:36:55,117,16969,1.061032380138554,1889,0.11856611835077975,2,0.12606
3,2024-03-06 12:36:57,8,16961,1.0594073305459761,22,0.0028750877407147436,2,0.056302
1,2024-03-06 12:37:54,58,16966,1.0616573992126226,901,0.056126712851344344,2,0.06411
2,2024-03-06 12:37:55,118,16962,1.0597198400830106,1881,0.11744108401745659,2,0.12605
3,2024-03-06 12:37:57,8,16951,1.0594073305459761,35,0.00306259346293527,2,0.058032
1,2024-03-06 12:38:54,62,16966,1.0595948362681966,906,0.05675173192541277,2,0.06503
2,2024-03-06 12:38:55,118,16953,1.0595948362681966,1887,0.1177535935544908,2,0.12613
3,2024-03-06 12:38:57,6,16952,1.059782341990417,62,0.0015625476851710562,2,0.054926
1,2024-03-06 12:40:05,57,16954,1.0595948362681966,907,0.05831427961058382,2,0.06557
2,2024-03-06 12:40:07,118,16956,1.0597198400830106,1889,0.11787859736930449,2,0.12616
3,2024-03-06 12:40:08,8,16946,1.0592198248237557,42,0.0014375438703573718,2,0.022418
1,2024-03-06 12:40:54,55,16953,1.0595323343607899,887,0.05743925290688803,2,0.0642
2,2024-03-06 12:40:55,118,16953,1.059469832453383,1883,0.1177535935544908,2,0.3409
3,2024-03-06 12:40:57,8,16971,1.059844843897824,39,0.0014375438703573718,2,0.039298
1,2024-03-06 12:41:54,58,16957,1.0597198400830106,890,0.055689199499496446,2,0.06411
2,2024-03-06 12:41:55,118,16953,1.0604698629718923,1882,0.11769109164708395,2,0.12617
3,2024-03-06 12:41:57,5,16965,1.0593448286385694,40,0.002750083925901059,2,0.057122
1,2024-03-06 12:42:54,59,16962,1.0597198400830106,913,0.05718924527726066,2,0.06484
2,2024-03-06 12:42:55,117,16959,1.0601573534348583,1881,0.11781609546189764,2,0.12615
3,2024-03-06 12:42:57,7,16952,1.0647199926755577,22,0.0018125553147984254,2,0.017138
1,2024-03-06 12:43:54,59,16953,1.0599698477126378,887,0.05581420331431013,2,0.06372
2,2024-03-06 12:43:55,118,16974,1.061157383953368,1895,0.11781609546189764,2,0.12615
3,2024-03-06 12:43:57,7,16969,1.0593448286385694,25,0.0019375591296121098,2,0.021466
